"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date"
"365","RT @GUBLERNATION: happy national puppy day. here are some photos of puppies walking on my face and eating my nose. https://t.co/98PCMfuKr2",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696396928315394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shany_dog13",3469,TRUE,FALSE,NA,NA,2018-03-24
"366","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696395355443200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Justinbieber12p",23533,TRUE,FALSE,NA,NA,2018-03-24
"367","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:20,FALSE,NA,"977696395330228225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ms__alma",107738,TRUE,FALSE,NA,NA,2018-03-24
"368","RT @_lmaojess: I love drunk me lmao that bitch is always so happy, I miss her",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696393958772737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alylouise___",20771,TRUE,FALSE,NA,NA,2018-03-24
"369","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696393908256768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","louisrical",1930,TRUE,FALSE,NA,NA,2018-03-24
"370","RT @holy_schnitt: waking up from a nap you really needed you’re refreshed, calm, happy, but waking up from a nap you took out of boredom or…",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696393690337281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeatonSteee",255,TRUE,FALSE,NA,NA,2018-03-24
"371","RT @lolkey_: i love cleaning lmaoooo like its my happy place just jammin getting shit done",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696392842969089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YMCJunior",592,TRUE,FALSE,NA,NA,2018-03-24
"372","RT @WannaOne_twt: [<ed><U+00A0><U+00BD><ed><U+00B2><U+0090>] <U+C624><U+B298><U+C740> <U+C6CC><U+B108><U+C6D0> <U+C131><U+C6B4><U+C774><U+C758> <U+C2A4><U+BB3C> <U+B2E4><U+C12F> <U+BC88><U+C9F8> <U+C0DD><U+C77C><U+C785><U+B2C8><U+B2E4>. (<U+0E51><U+02C3><U+0335><U+1D17><U+02C2><U+0335>)  <U+D3EC><U+ADFC><U+D55C> <U+AD6C><U+B984><U+CC98><U+B7FC> <U+D589><U+BCF5><U+D558><U+ACE0> <U+C990><U+AC70><U+C6B4> <U+D558><U+B8E8><U+AC00> <U+B418><U+AE38> <U+BC14><U+B784><U+AC8C><U+C694><U+2601><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
#HAPPY_SUNGWOON_DAY https://t.co/2ruU9xwUmR",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696392771588096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wanna_purple",60294,TRUE,FALSE,NA,NA,2018-03-24
"373","RT @jarriches: God made pacific rim uprising angst because he knew if it had been happy and sweet i would’ve been powerful enough to take h…",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696392561831937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","birddad_",5,TRUE,FALSE,NA,NA,2018-03-24
"374","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696392075497472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoloDineroGCM",107738,TRUE,FALSE,NA,NA,2018-03-24
"375","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:19,FALSE,NA,"977696391656026113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalecDynasty",107738,TRUE,FALSE,NA,NA,2018-03-24
"376","RT @SukshnderShinda: Happy Saturday Dosto ! Ah, the #weekend is here. Relax &amp; Enjoy everyone. Aappa v manaiye Hafte Da End ni #Enjoy #Gachn…",FALSE,0,NA,2018-03-24 23:59:18,FALSE,NA,"977696390972256257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovesandhi1",7,TRUE,FALSE,NA,NA,2018-03-24
"377","RT @davonblain: he was happier single. he didn’t cheat, lead her on, or lie to her. would you rather your s.o stay with you out of pity of…",FALSE,0,NA,2018-03-24 23:59:18,FALSE,NA,"977696390024499200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kassiiikayyy22",4,TRUE,FALSE,NA,NA,2018-03-24
"378","RT @Lidya_JKT48: Mama gemblungggggg happy birthday &amp; happy graduation yaaaa semoga hari ini bisa jadi hari yang selalu dikenang baik untuk…",FALSE,0,NA,2018-03-24 23:59:18,FALSE,NA,"977696387893624832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daiesuke22",398,TRUE,FALSE,NA,NA,2018-03-24
"379","RT @wanderlustxgirl: Happy 25th <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> @bernardokath @imdanielpadilla https://t.co/m5HuaBQ9o5",FALSE,0,NA,2018-03-24 23:59:18,FALSE,NA,"977696387595816961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perkypehl",16,TRUE,FALSE,NA,NA,2018-03-24
"380","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:17,FALSE,NA,"977696386442563586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisynjordan",107738,TRUE,FALSE,NA,NA,2018-03-24
"381","RT @Nezifah: Every time I watch this, I get so happy at the fact that each person has a different flow, cadence, style, sound, etc. sigh ht…",FALSE,0,NA,2018-03-24 23:59:17,FALSE,NA,"977696384978685953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Honee__Bee",58,TRUE,FALSE,NA,NA,2018-03-24
"382","RT @JHypeOfficial: im happy to announce that im signed to @MajorModelsNY as their newest model. thank you for this opportunity. looking for…",FALSE,0,NA,2018-03-24 23:59:17,FALSE,NA,"977696384307507200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaels_smile2",113,TRUE,FALSE,NA,NA,2018-03-24
"383","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:17,FALSE,NA,"977696384085262336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lovafore",23533,TRUE,FALSE,NA,NA,2018-03-24
"384","RT @LizWill99: @TheTruthShallS4 @RobinHoodReport @mikefarb1 Then Mike is your guy! He’s been covering issues with electronic voting machine…",FALSE,0,NA,2018-03-24 23:59:17,FALSE,NA,"977696383808540672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennRosche",8,TRUE,FALSE,NA,NA,2018-03-24
"385","RT @madisonbeer: you make my heart so happy https://t.co/5ce9NBlbSv",FALSE,0,NA,2018-03-24 23:59:17,FALSE,NA,"977696383523344385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariteixeira02",311,TRUE,FALSE,NA,NA,2018-03-24
"386","RT @AalayahEastmond: Today, we will be marching! Today, we will stick together as we March For Our Lives! Today, I want to wish my hero, Ni…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696382076276736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Strengths1st",363,TRUE,FALSE,NA,NA,2018-03-24
"387","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696382067904512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HamletIsDead",1930,TRUE,FALSE,NA,NA,2018-03-24
"388","RT @xoxo_Jordyyn: happy 7 months baby boy <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> https://t.co/LOfcK7pYJ5",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696381866532864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n1naxo",1405,TRUE,FALSE,NA,NA,2018-03-24
"389","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696381665124352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jakk20",107738,TRUE,FALSE,NA,NA,2018-03-24
"390","RT @strangerwriters: Happy birthday to the only kid who can make you cry while rocking a bowl cut. https://t.co/QUKgv3Erw2",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696381547708417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C4stilloTaylor",3966,TRUE,FALSE,NA,NA,2018-03-24
"391","RT @Rekeiji: @Tru2KO @2nickels Odd that the same people who claim kids should keep their innocence over things like homosexuality - or inde…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696381228941312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jooliargh",95,TRUE,FALSE,NA,NA,2018-03-24
"392","RT @PerfectSaaying: When you’re happy without a care in the world and then life interrupts your happiness https://t.co/sjqArGraha",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696381174390784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reyaguilar1995",36409,TRUE,FALSE,NA,NA,2018-03-24
"393","RT @OnlineHilton: Happy #NationalProposalDay! <ed><U+00A0><U+00BD><ed><U+00B2><U+008D> https://t.co/c7ZMMJ7loS",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696380859772934",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EPech69",6,TRUE,FALSE,NA,NA,2018-03-24
"394","RT @ColleenB123: I’m sitting in an airport and my eyes are filled with tears seeing how much fun Parker is having at the kids choice awards…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696380377489408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emtayscherer",432,TRUE,FALSE,NA,NA,2018-03-24
"395","RT @DE_SILVIA_T: @LudMarx1 @CarlonetCarlo @GFBS17 @AraceliSalaiz @Sylpete @BrettCateley @wolfman_Bloody2 @TeamSil_ @GoncaloValva10 @georgey…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696379890995200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NKollack",17,TRUE,FALSE,NA,NA,2018-03-24
"396","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696379547111424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","100nuno_",107738,TRUE,FALSE,NA,NA,2018-03-24
"397","RT @kevinabstract: All American Trash is 2 years old.. thanks for believing in brockhampton. We care about putting out quality records  and…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696379354038272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liviahhhh_",1622,TRUE,FALSE,NA,NA,2018-03-24
"398","RT @_jayne79: <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>SOS  VERY URGENT TO BE KILLED 24TH MARCH 2018..This is FERDINAND. He is a good boy. So friendly and sweet. He puts his bes…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696379261915138",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_jayne79",4,TRUE,FALSE,NA,NA,2018-03-24
"399","RT @take_off_dress: <U+52A0><U+85E4><U+5927><U+81E3><U+304C><U+767A><U+8A00><U+3092><U+6C42><U+3081><U+3066><U+624B><U+3092><U+4E0A><U+3052><U+308B>
<U+2193>
<U+5C71><U+4E95><U+548C><U+5247><U+300C><U+52A0><U+85E4><U+5927><U+81E3><U+304C><U+7B54><U+3048><U+3089><U+308C><U+306A><U+3044><U+306E><U+306F><U+4E0D><U+8AA0><U+5B9F>!<U+300D>
<U+FF1F><U+300C><U+3060><U+304B><U+3089><U+624B><U+3092><U+4E0A><U+3052><U+3066><U+308B><U+3093><U+3060><U+308D>!<U+4F55><U+3067><U+7B54><U+3048><U+3055><U+305B><U+306A><U+3044><U+3093><U+3060>!<U+300D>
<U+2193>
<U+7121><U+8996><U+3057><U+3066><U+8A71><U+7D9A><U+3051><U+308B><U+5C71><U+4E95><U+548C><U+5247>

<U+52A0><U+85E4><U+5927><U+81E3><U+304C><U+7B54><U+3048><U+3089><U+308C><U+306A><U+3044><U+304B><U+306E><U+3088><U+3046><U+306A><U+5370><U+8C61><U+64CD><U+4F5C><U+3092><U+3059><U+308B><U+5C71><U+4E95><U+548C><U+5247>
<U+53CD><U+8AD6><U+3059><U+308B>…",FALSE,0,NA,2018-03-24 23:59:16,FALSE,NA,"977696379169468416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happy_yassy",1601,TRUE,FALSE,NA,NA,2018-03-24
"400","RT @wafilahh: learn to never stop working to improve your happiness. put yourself first. do what makes you happy. you have choices. they ar…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696378192199680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nabilahaiman_",1941,TRUE,FALSE,NA,NA,2018-03-24
"401","RT @igot_markedby7: [ENG SUB] Dingo's ""Happy photostudio"" with GOT7's Jinyoung

""You can be ignored but you also can ignore mean words thos…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696377823100928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azatuzahirah",1707,TRUE,FALSE,NA,NA,2018-03-24
"402","RT @JolyonMaugham: Back when Jeremy Corbyn was a nobody, when he was able to be himself, before he became leader of the Labour Party, he wa…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696377756160000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DavieBrockloch",194,TRUE,FALSE,NA,NA,2018-03-24
"403","RT @AndreaRussett: there’s just certain ppl that i don’t speak to often but like.. damn, i really fuck w them. those are the good ones. lik…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696376921509888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sofivlunaa",1631,TRUE,FALSE,NA,NA,2018-03-24
"404","RT @DonnaLeanneGwin: They(pelosi,schumer &amp;more)
Pulled a fast one on President Trump &amp; HE’S NOT HAPPY!
I KNOW THE MAN I VOTED FOR,STILL TRU…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696376904658944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aragav8r",10,TRUE,FALSE,NA,NA,2018-03-24
"405","RT @iKONIC_hub: It's been exactly 2 months since the release of RETURN Album yet Love Scenario is still charting and I am still listening t…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696376585838593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mybabyikon",68,TRUE,FALSE,NA,NA,2018-03-24
"406","RT @TheChrisSuprun: There is a ton of truth to this tweet that MSM is not acknowledging and while MSM is ""on"" Trump now they will likely be…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696374903975937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuRichardson4",126,TRUE,FALSE,NA,NA,2018-03-24
"407","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:15,FALSE,NA,"977696374761308160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vnmq_",107738,TRUE,FALSE,NA,NA,2018-03-24
"408","RT @Vitaliypor: Happy babe @RileyStarrrr <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/mtZF6241nC",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696373725368320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RileyStarrrr",5,TRUE,FALSE,NA,NA,2018-03-24
"409","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696373477920768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elijah_Ingram21",107738,TRUE,FALSE,NA,NA,2018-03-24
"410","RT @__jim_in: Let's give our everhearts to Jimin on Kpop Idol app to celebrate his 8200 days since he was born.

Happy 8200 days, Jimin! <ed><U+00A0><U+00BC><ed><U+00BC><U+00B7>…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696373372891136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElyLoveJJK4ever",565,TRUE,FALSE,NA,NA,2018-03-24
"411","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696373280735232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyymarcyy",107738,TRUE,FALSE,NA,NA,2018-03-24
"412","RT @Makno20: #MarchForOurLives  You better be calling for cops to be disarmed as well. 

Fuck if we disarm and the cops are still trigger h…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696372941053953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","res122188800",27,TRUE,FALSE,NA,NA,2018-03-24
"413","RT @btsanalytics: Happy #JhopeAppreciationDay! 

To @BTS_twt j-hope, who’s passion for music and dance is admirable in many ways! <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>

D-4 ti…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696372106264576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessjmploves1D",10236,TRUE,FALSE,NA,NA,2018-03-24
"414","RT @AndreaRussett: i am happy and i’m thankful for that",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696372085395459",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaitlynStonestr",2187,TRUE,FALSE,NA,NA,2018-03-24
"415","RT @emtothea: Happy birthday to the Sun <U+2600><U+FE0F>. One of the most genuine people I’ve ever had the pleasure of knowing. @DominiqueP_C https://t.c…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696371842183169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USWNT24_7",498,TRUE,FALSE,NA,NA,2018-03-24
"416","RT @candidcandace22: Happy Hump day <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #booty #ass #allaboutass #pantytrust #usedpanties #pantysniffers #AssWorship @DirkHooper @PantyTrust…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696370990698496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LEEMERCC63AMG",15,TRUE,FALSE,NA,NA,2018-03-24
"417","RT @ThatDimplesJawn: Y’all wanna talk about Jennifer Hudson orrrr....She wasn’t happy &amp; cheated. Y’all cheered her on. Logic spared his gir…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696370973954048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vChrisBoogie",1144,TRUE,FALSE,NA,NA,2018-03-24
"418","RT @Zearoe_: Very happy with another clean 2-0 to finish of the today. ggs to vics. 

I've felt super unwell all week so I'm kinda impresse…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696370772586496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeathPanter_",1,TRUE,FALSE,NA,NA,2018-03-24
"419","RT @anime_KE: <U+2744><U+53F8><U+6CE2><U+6DF1><U+96EA><U+3055><U+3093><U+2744>
<ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+301C>HAPPY BIRTHDAY<U+301C><ed><U+00A0><U+00BC><ed><U+00BE><U+0082>

#<U+53F8><U+6CE2><U+6DF1><U+96EA><U+751F><U+8A95><U+796D>
#<U+53F8><U+6CE2><U+6DF1><U+96EA><U+751F><U+8A95><U+796D>2018 
#3<U+6708>25<U+65E5><U+306F><U+53F8><U+6CE2><U+6DF1><U+96EA><U+306E><U+8A95><U+751F><U+65E5> 
#<U+795D><U+3063><U+3066><U+304F><U+308C><U+308B><U+4EBA>RT<U+304B><U+3044><U+3044><U+306D> 
#<U+3044><U+3044><U+306D><U+3057><U+305F><U+4EBA><U+5168><U+54E1><U+30D5><U+30A9><U+30ED><U+30FC><U+3059><U+308B> 
#RT<U+3057><U+305F><U+4EBA><U+5168><U+54E1><U+30D5><U+30A9><U+30ED><U+30FC><U+3059><U+308B> https://…",FALSE,0,NA,2018-03-24 23:59:14,FALSE,NA,"977696370638315520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anime_222_MR",396,TRUE,FALSE,NA,NA,2018-03-24
